id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev
1413,194,80.0,0.6875,0.25,0.0625,6.2114,6.2112,23.6621,90.016,90.0019,120.002,0.2788,2.9852
1414,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0677,3.8474
1415,194,80.0,0.8125,0.1875,0.0,6.1279,6.1276,23.4879,90.0142,89.999,120.0047,0.2456,3.4881
1416,194,80.0,0.0,0.4375,0.5625,6.7995,6.7991,24.8226,90.0002,89.9948,119.9874,0.0845,1.0536
1417,227,40.0,0.5,0.5,0.0,10.0117,5.7519,14.1982,93.9475,93.3283,30.1185,0.2574,1.992
1418,33,80.0,0.5625,0.375,0.0625,10.0508,8.6286,9.2544,90.0023,90.0021,90.0014,0.1025,3.0526
1419,167,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.1206,4.2378
1420,227,40.0,0.6875,0.1875,0.125,5.8505,5.85,14.0496,90.0045,89.996,119.9991,0.3075,2.1483
1421,12,80.0,0.9375,0.0625,0.0,23.9475,5.9024,5.6853,89.999,103.9942,90.0003,0.0228,4.0616
1422,33,80.0,0.75,0.1562,0.0938,9.9978,8.5801,9.2093,90.0042,90.0021,90.0012,0.1504,3.2769
1423,227,40.0,0.4375,0.125,0.4375,10.4397,6.009,14.8778,96.6703,95.833,30.2733,0.3254,1.6705
1424,167,30.0,0.5,0.0,0.5,5.1951,5.1948,13.9368,89.9928,90.0071,120.0015,0.2342,2.1604
1425,227,40.0,0.3125,0.3125,0.375,10.4529,6.0057,14.9115,96.9994,95.9948,30.237,0.4,1.2283
1426,227,40.0,0.4375,0.1875,0.375,6.0468,6.0469,14.8641,89.9991,89.9968,120.0006,0.3465,1.0908
1427,227,40.0,0.0,0.125,0.875,11.051,6.3938,15.5322,97.6171,98.8114,30.2017,0.3244,0.3529
1428,227,40.0,0.5,0.4375,0.0625,5.8585,5.8587,14.3293,90.0135,89.9908,119.9973,0.2755,1.7319
1429,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0772,3.3824
1430,33,40.0,0.3125,0.0,0.6875,5.4305,9.2528,9.88,90.0021,89.9985,90.0004,0.2627,1.4047
1431,227,40.0,0.0,0.3125,0.6875,10.8542,6.2925,15.5045,91.3227,91.5367,30.401,0.3196,0.3658
1432,206,80.0,0.3125,0.0,0.6875,9.8823,9.8821,9.8824,90.0007,90.0012,89.9993,0.1947,1.5432
1433,167,30.0,0.1667,0.5,0.3333,5.1913,5.1908,13.9162,89.9979,90.0023,120.0006,0.1726,2.0321
1434,194,80.0,0.25,0.4062,0.3438,6.5561,6.5558,24.3527,90.0092,90.0037,119.9925,0.2388,1.3487
1435,206,80.0,0.5312,0.2812,0.1875,9.3473,9.3469,9.347,90.0029,90.0034,89.9974,0.201,2.7253
1436,12,20.0,0.75,0.25,0.0,12.0711,2.9779,5.7236,89.9992,103.9258,90.0002,0.0229,3.5488
1437,194,80.0,0.7188,0.125,0.1562,6.2716,6.2713,23.7591,90.0135,90.0078,120.0006,0.2538,2.8902
1438,194,80.0,0.9375,0.0312,0.0312,6.1149,6.1145,23.4343,90.0072,90.0037,120.0055,0.2808,3.5367
1439,33,80.0,0.4688,0.4062,0.125,10.1639,8.7184,9.3432,90.0016,90.0017,90.0012,0.1419,2.5227
1440,12,80.0,0.4062,0.0,0.5938,24.3427,6.3858,6.4035,89.9998,105.3761,90.0001,0.3263,1.0454
1441,206,80.0,0.6562,0.0,0.3438,9.4335,9.433,9.4333,90.0014,90.0023,89.9993,0.2575,2.2693
1442,194,80.0,0.75,0.0312,0.2188,6.3088,6.3084,23.816,90.012,90.0122,119.9997,0.3857,1.5212
1443,167,30.0,0.3333,0.0,0.6667,5.3228,5.3224,14.2068,89.9948,90.0043,120.0014,0.2601,1.7043
1444,206,80.0,0.7812,0.0312,0.1875,9.2426,9.2419,9.2423,90.0019,90.0029,89.9991,0.2291,3.2552
1445,227,40.0,0.3125,0.3125,0.375,10.4529,6.0057,14.9115,96.9994,95.9948,30.237,0.3018,1.3247
1446,206,80.0,0.4062,0.5938,0.0,9.2335,9.2331,9.2329,90.0048,90.0047,89.9952,0.1042,3.0863
1447,167,30.0,0.3333,0.25,0.4167,5.1932,5.1928,13.9265,89.9954,90.0047,120.0011,0.255,2.0661
1448,167,60.0,0.6667,0.3333,0.0,9.7894,4.8944,13.293,89.9894,90.0117,120.0012,0.0476,4.1773
1449,206,80.0,0.0,0.4062,0.5938,9.9301,9.9301,9.9301,90.0025,90.0022,89.9966,0.1156,1.1822
1450,12,20.0,0.125,0.75,0.125,12.3794,3.1017,5.9795,90.0,104.0611,90.0001,0.0468,2.0493
1451,33,40.0,0.0,0.6875,0.3125,5.2955,9.0627,9.6812,89.9977,90.0001,90.0006,0.1443,1.4396
1452,167,60.0,0.75,0.1667,0.0833,9.8345,4.917,13.3449,89.9883,90.0127,120.0015,0.1103,3.9738
1453,167,30.0,0.5,0.25,0.25,5.0655,5.0652,13.6565,89.9928,90.0079,120.0012,0.2202,2.718
1454,227,40.0,0.1875,0.5,0.3125,6.1062,6.1038,14.9709,90.0372,88.1656,120.0158,0.3793,0.662
1455,167,30.0,0.4167,0.1667,0.4167,5.1726,5.1722,13.8849,89.9941,90.006,120.0012,0.2448,2.2389
1456,227,40.0,0.0625,0.625,0.3125,10.4498,6.0554,14.9233,91.069,91.2431,30.3593,0.3048,0.6708
1457,194,80.0,0.25,0.4688,0.2812,6.5099,6.5097,24.2723,90.0089,90.0037,119.9933,0.3292,1.3108
1458,33,40.0,0.4375,0.5625,0.0,5.02,8.626,9.2491,90.0008,90.0022,90.0018,0.0325,2.9911
1459,33,80.0,0.5938,0.3125,0.0938,10.0708,8.6424,9.269,90.0027,90.002,90.0013,0.1298,3.0475
1460,227,40.0,0.8125,0.0625,0.125,9.665,5.6613,14.3634,99.1028,100.6816,31.3967,0.1611,2.9083
1461,227,40.0,0.75,0.0,0.25,5.9078,5.9077,14.4242,90.0042,89.9915,120.0001,0.399,2.1888
1462,12,80.0,0.0,0.4688,0.5312,24.7815,6.4664,6.4217,90.0003,105.0881,90.0,0.0312,1.2515
1463,206,80.0,0.1875,0.25,0.5625,9.8238,9.8237,9.8238,90.0019,90.002,89.9976,0.1833,1.3345
1464,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0689,3.2748
1465,194,80.0,0.0,0.7812,0.2188,6.5464,6.5463,24.3802,89.9947,90.0047,119.9912,0.1094,1.5834
1466,33,80.0,0.1875,0.3438,0.4688,10.6767,9.119,9.7422,90.0001,89.9995,90.0003,0.2336,1.2793
1467,12,80.0,0.375,0.25,0.375,24.4329,6.2723,6.1848,89.9998,104.8203,90.0001,0.1808,1.6844
1468,206,80.0,0.4688,0.375,0.1562,9.3458,9.3454,9.3454,90.0034,90.0037,89.9967,0.1789,2.7029
1469,167,30.0,0.3333,0.1667,0.5,5.2364,5.236,14.0199,89.9952,90.0046,120.0012,0.2306,1.8627
1470,167,30.0,0.0,0.25,0.75,5.4486,5.4481,14.4666,89.9988,89.9993,120.0009,0.1343,1.1221
1471,33,80.0,0.7188,0.0625,0.2188,10.1511,8.6974,9.3273,90.0044,90.0017,90.0009,0.2221,2.6968
1472,167,30.0,0.0833,0.4167,0.5,5.2983,5.2978,14.1447,89.9988,90.0007,120.0007,0.1893,1.519
1473,33,80.0,0.6562,0.3125,0.0312,9.9723,8.565,9.1921,90.003,90.0022,90.0015,0.0838,3.4463
1474,206,80.0,0.6875,0.3125,0.0,9.1156,9.1151,9.1151,90.0037,90.0042,89.9972,0.0945,3.9147
1475,206,80.0,0.0938,0.0312,0.875,10.1402,10.1401,10.1404,90.0006,90.0007,89.9991,0.0841,1.0585
1476,33,40.0,0.0,0.8125,0.1875,5.2262,8.9578,9.5751,89.9972,90.0008,90.001,0.1138,1.5616
1477,206,80.0,0.5312,0.4062,0.0625,9.2365,9.2361,9.236,90.0038,90.0041,89.9965,0.1422,3.1065
1478,33,80.0,0.6875,0.2188,0.0938,10.027,8.605,9.2332,90.0036,90.0021,90.0012,0.1259,3.2082
1479,33,80.0,0.375,0.5312,0.0938,10.1731,8.7296,9.3524,90.0006,90.0018,90.0014,0.1034,2.5738
1480,33,80.0,0.0312,0.0938,0.875,11.2004,9.5222,10.1465,89.9999,89.9964,90.0002,0.1675,0.8515
1481,227,40.0,0.5625,0.4375,0.0,9.9771,5.7367,14.1381,93.5941,93.0715,30.1257,0.0749,2.6172
1482,12,80.0,0.5625,0.4375,0.0,24.337,6.0091,5.762,89.9995,103.8581,90.0002,0.0035,3.0656
1483,206,80.0,0.625,0.1562,0.2188,9.3357,9.3352,9.3355,90.0023,90.003,89.9982,0.2267,2.8211
1484,206,80.0,0.5938,0.1875,0.2188,9.3488,9.3484,9.3485,90.0025,90.0031,89.998,0.2216,2.7064
1485,33,80.0,0.7188,0.1562,0.125,10.0471,8.6188,9.2478,90.004,90.002,90.0011,0.1407,3.0664
1486,227,40.0,0.0,0.25,0.75,10.9172,6.3294,15.5946,91.3601,91.5799,30.4068,0.3428,0.4986
1487,227,40.0,0.3125,0.375,0.3125,6.0748,6.0727,14.8773,90.047,88.1461,120.0237,0.4501,0.3187
1488,206,80.0,0.4375,0.0,0.5625,9.7191,9.7187,9.7191,90.0009,90.0016,89.9993,0.2362,1.6576
1489,206,80.0,0.3438,0.5312,0.125,9.3705,9.3702,9.37,90.0041,90.0041,89.9956,0.1613,2.5385
1490,206,80.0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,0.0347,0.9548
1491,206,80.0,0.3438,0.375,0.2812,9.509,9.5087,9.5087,90.0031,90.0032,89.9967,0.2063,1.9792
1492,33,80.0,0.6875,0.1562,0.1562,10.0963,8.6575,9.2862,90.0039,90.0019,90.0011,0.1854,2.884
1493,194,80.0,0.25,0.3438,0.4062,6.6022,6.6019,24.4331,90.0099,90.0034,119.9917,0.2634,1.1712
1494,206,80.0,0.0625,0.0312,0.9062,10.181,10.181,10.1813,90.0006,90.0007,89.9991,0.0603,0.9605
1495,33,80.0,0.7188,0.1875,0.0938,10.0124,8.5926,9.2212,90.0039,90.0021,90.0012,0.1386,3.2908
1496,167,30.0,0.0833,0.0833,0.8333,5.4712,5.4707,14.5184,89.9974,90.0005,120.0012,0.1559,1.1604
1497,194,80.0,0.4062,0.1562,0.4375,6.5757,6.5753,24.3557,90.0147,90.0079,119.9929,0.354,1.1742
1498,33,80.0,0.875,0.0938,0.0312,9.87,8.4778,9.1086,90.0051,90.0023,90.0013,0.0693,4.1114
1499,194,80.0,0.9688,0.0312,0.0,6.0828,6.0824,23.3707,90.0062,90.0015,120.0065,0.2282,3.9921
1500,206,80.0,0.75,0.25,0.0,9.0894,9.0888,9.089,90.0034,90.0041,89.9976,0.0948,4.0841
1501,167,30.0,0.0833,0.5833,0.3333,5.2119,5.2114,13.9578,89.9992,90.001,120.0004,0.1972,1.7816
1502,227,40.0,0.5625,0.125,0.3125,5.9743,5.9741,14.6128,89.9928,90.0074,119.9947,0.4323,1.7836
1503,33,80.0,0.0938,0.0938,0.8125,11.1019,9.4449,10.0696,90.0003,89.997,90.0002,0.1879,0.9129
1504,12,20.0,0.5,0.5,0.0,12.201,3.0134,5.7748,89.9995,103.8357,90.0002,0.0521,2.8933
1505,206,80.0,0.0,0.3125,0.6875,10.0132,10.0133,10.0133,90.002,90.0018,89.9973,0.0998,1.0412
1506,227,40.0,0.8125,0.0,0.1875,10.0053,5.7928,14.2566,90.7304,90.8457,30.2783,0.3898,2.1147
1507,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0459,4.1374
1508,206,80.0,0.9375,0.0,0.0625,9.0663,9.0655,9.0659,90.0022,90.0034,89.9994,0.1383,4.2158
1509,12,80.0,0.3125,0.3125,0.375,24.4979,6.2901,6.1976,89.9999,104.7989,90.0001,0.1819,1.4507
1510,33,40.0,0.875,0.125,0.0,4.9177,8.4516,9.0821,90.0049,90.0024,90.0014,0.0569,4.2993
1511,206,80.0,0.0,0.6562,0.3438,9.7084,9.7085,9.7082,90.004,90.0035,89.9949,0.1445,1.4996
1512,33,80.0,0.5938,0.3438,0.0625,10.0362,8.6162,9.2424,90.0026,90.0021,90.0014,0.0981,3.2091
1513,206,80.0,0.5312,0.2812,0.1875,9.3473,9.3469,9.347,90.0029,90.0034,89.9974,0.1982,2.6469
1514,227,40.0,0.0,0.1875,0.8125,6.4848,6.4838,15.0894,90.0149,90.0105,120.0007,0.3025,0.347
1515,206,80.0,0.3438,0.6562,0.0,9.2597,9.2594,9.2591,90.005,90.0048,89.9948,0.0978,2.9509
1516,206,80.0,0.0,0.9375,0.0625,9.4591,9.4591,9.4586,90.0059,90.005,89.9929,0.0968,2.0388
1517,33,80.0,0.125,0.5,0.375,10.602,9.0653,9.6865,89.9992,90.0,90.0005,0.1838,1.3655
1518,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0513,4.1462
1519,167,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0538,4.0766
1520,206,80.0,0.0,0.4688,0.5312,9.8747,9.8747,9.8746,90.0029,90.0025,89.9962,0.1252,1.2575
1521,206,80.0,0.9062,0.0,0.0938,9.1071,9.1063,9.1067,90.0021,90.0032,89.9994,0.1666,4.0219
1522,206,80.0,0.6875,0.3125,0.0,9.1156,9.1151,9.1151,90.0037,90.0042,89.9972,0.1019,3.7988
1523,33,80.0,0.3125,0.5312,0.1562,10.2717,8.807,9.4293,90.0002,90.0014,90.0012,0.1389,2.2651
1524,33,40.0,0.4375,0.0,0.5625,5.3319,9.098,9.7263,90.0029,89.9996,90.0005,0.2965,1.6707
1525,33,40.0,0.625,0.375,0.0,4.9761,8.5513,9.1775,90.0026,90.0023,90.0017,0.0804,3.4935
1526,227,40.0,0.25,0.4375,0.3125,6.0947,6.0937,14.3561,90.0173,90.0041,120.0027,0.3376,0.6162
1527,227,40.0,0.625,0.375,0.0,9.8219,5.7031,14.0841,91.0851,91.2585,30.5595,0.084,2.9567
1528,194,80.0,0.125,0.625,0.25,6.5277,6.5276,24.3262,90.0028,90.0034,119.9923,0.379,1.0618
1529,194,80.0,0.0,0.5312,0.4688,6.7305,6.7302,24.7019,89.9977,89.9978,119.9883,0.0156,1.3385
1530,206,80.0,0.5312,0.0938,0.375,9.5136,9.5131,9.5134,90.0017,90.0024,89.9986,0.2614,2.096
1531,33,80.0,0.2188,0.6562,0.125,10.2808,8.8181,9.4386,89.9991,90.0014,90.0013,0.1149,2.1834
1532,167,30.0,0.1667,0.1667,0.6667,5.3641,5.3636,14.29,89.997,90.0018,120.0011,0.197,1.4613
1533,33,80.0,0.125,0.7188,0.1562,10.3593,8.8817,9.5009,89.9983,90.0012,90.0012,0.1307,1.8549
1534,227,40.0,0.0,0.25,0.75,6.4445,6.4436,15.0142,90.0152,90.0102,120.0011,0.2632,0.9706
1535,227,40.0,0.375,0.5,0.125,9.8205,5.7631,14.5164,96.9566,98.1763,31.5663,0.1339,2.0357
1536,194,80.0,0.5625,0.25,0.1875,6.3421,6.3418,23.9167,90.0152,90.0061,119.9983,0.3431,1.5373
1537,12,80.0,0.4688,0.1875,0.3438,24.3437,6.2281,6.1336,89.9997,104.7716,90.0001,0.2738,1.647
1538,12,80.0,0.125,0.5,0.375,24.6928,6.3434,6.2358,90.0001,104.735,90.0001,0.171,1.436
1539,227,40.0,0.75,0.0,0.25,5.9319,5.9307,14.4676,90.0846,88.4406,120.0513,0.4109,1.2482
1540,167,30.0,0.4167,0.0,0.5833,5.259,5.2586,14.0718,89.9939,90.0057,120.0015,0.3209,1.8328
1541,33,40.0,0.0,0.0625,0.9375,5.6422,9.5871,10.2114,89.9997,89.9958,90.0002,0.1604,0.7628
1542,227,40.0,0.1875,0.5,0.3125,6.1117,6.1107,14.389,90.0177,90.0044,120.003,0.3753,0.0086
1543,206,80.0,0.0,0.75,0.25,9.6253,9.6253,9.625,90.0046,90.004,89.9942,0.1386,1.5948
1544,167,60.0,0.6667,0.0833,0.25,10.0485,5.024,13.5733,89.9901,90.0106,120.0015,0.2142,3.0933
1545,167,60.0,0.625,0.0417,0.3333,10.1555,5.0775,13.6876,89.9909,90.0096,120.0016,0.2473,2.7655
1546,227,40.0,0.375,0.625,0.0,10.0809,5.7825,14.3189,94.6468,93.8361,30.105,0.1057,2.1769
1547,167,30.0,0.3333,0.0,0.6667,5.3228,5.3224,14.2068,89.9948,90.0043,120.0014,0.1833,1.7738
1548,12,20.0,0.125,0.0,0.875,12.2804,3.3116,6.7505,90.0002,105.9346,90.0,0.2796,0.927
1549,227,40.0,0.5625,0.3125,0.125,10.0486,5.8189,14.3287,90.7742,90.8983,30.2947,0.3375,0.8864
1550,227,40.0,0.5,0.1875,0.3125,6.0155,6.0156,14.6554,90.0062,89.9889,119.9989,0.3621,1.5353
1551,227,40.0,0.625,0.0,0.375,10.2738,5.9507,14.6483,90.925,91.0723,30.3158,0.3958,1.2782
1552,194,80.0,0.375,0.4062,0.2188,6.4237,6.4235,24.0978,90.0129,90.0044,119.9957,0.2409,2.0982
1553,12,80.0,0.3125,0.0,0.6875,24.4154,6.465,6.5191,90.0,105.5676,90.0001,0.2887,1.2344
1554,194,80.0,0.375,0.4375,0.1875,6.4006,6.4004,24.0576,90.0131,90.0039,119.9961,0.3625,1.3561
1555,194,80.0,0.2812,0.5,0.2188,6.4537,6.4535,24.1684,90.0101,90.0038,119.9946,0.2768,1.2066
1556,33,80.0,0.0,0.5,0.5,10.799,9.22,9.8402,89.9983,89.9989,90.0001,0.0792,1.311
1557,33,40.0,0.0,0.375,0.625,5.4688,9.3249,9.9463,89.9988,89.998,90.0,0.0918,1.1632
1558,12,80.0,0.3438,0.5,0.1562,24.5231,6.1587,5.9667,89.9998,104.2245,90.0001,0.078,2.1916
1559,194,80.0,0.0,0.5938,0.4062,6.6845,6.6842,24.6215,89.9965,89.9997,119.989,0.063,1.3756
1560,12,80.0,0.2188,0.7812,0.0,24.6943,6.1068,5.8324,89.9999,103.7358,90.0001,0.0171,2.3818
1561,167,30.0,0.0833,0.1667,0.75,5.428,5.4275,14.425,89.9978,90.0005,120.001,0.1518,1.2279
1562,206,80.0,0.4062,0.2812,0.3125,9.5105,9.5102,9.5103,90.0026,90.0029,89.9974,0.2225,2.1235
1563,167,60.0,0.0,0.9167,0.0833,10.2059,5.1024,13.719,90.0007,90.0004,119.9999,0.1032,2.1435
1564,227,40.0,0.9375,0.0625,0.0,9.7037,5.6305,13.8823,90.8902,91.0311,30.4909,0.2179,2.3555
1565,206,80.0,0.875,0.0,0.125,9.1479,9.1472,9.1475,90.002,90.0031,89.9993,0.1983,3.7495
1566,194,80.0,0.3438,0.0938,0.5625,6.6879,6.6874,24.5637,90.016,90.0059,119.9907,0.397,0.9518
1567,12,80.0,0.9688,0.0,0.0312,23.9068,5.911,5.7109,89.999,104.0959,90.0003,0.0697,3.7803
1568,33,80.0,0.625,0.1562,0.2188,10.1949,8.7348,9.3631,90.0035,90.0016,90.0009,0.1829,2.6782
1569,12,80.0,0.2188,0.5,0.2812,24.62,6.2643,6.1204,90.0,104.5208,90.0001,0.1223,1.7242
1570,227,40.0,0.0,0.25,0.75,10.9414,6.3259,15.3675,96.7533,97.7942,30.1386,0.3366,0.1829
1571,227,40.0,0.0625,0.625,0.3125,10.0348,5.8337,14.4476,91.4224,91.6531,30.6786,0.2074,1.1137
1572,167,60.0,0.0,0.8333,0.1667,10.2923,5.1456,13.8125,90.0006,90.0001,120.0,0.1248,1.9408
1573,206,80.0,0.4062,0.375,0.2188,9.4274,9.4271,9.4271,90.0032,90.0034,89.9967,0.1987,2.4129
1574,227,40.0,0.6875,0.3125,0.0,9.908,5.7064,14.0184,92.8796,92.5517,30.141,0.075,2.7233
1575,227,40.0,0.375,0.625,0.0,10.0383,5.8109,14.0393,90.7086,90.8207,30.2602,0.0922,2.1732
1576,194,80.0,0.625,0.2812,0.0938,6.2535,6.2532,23.7492,90.0163,90.0029,120.0007,0.2943,1.5685
1577,206,80.0,0.5625,0.2812,0.1562,9.3065,9.3061,9.3062,90.003,90.0035,89.9974,0.1902,2.9552
1578,206,80.0,0.4375,0.3438,0.2188,9.4143,9.414,9.414,90.0031,90.0034,89.9969,0.2003,2.3768
1579,167,30.0,0.1667,0.0833,0.75,5.4073,5.4068,14.3834,89.9967,90.0017,120.0012,0.1699,1.3861
1580,206,80.0,0.4062,0.25,0.3438,9.5382,9.5379,9.538,90.0024,90.0027,89.9976,0.2282,2.0526
1581,12,80.0,0.3438,0.375,0.2812,24.4901,6.2287,6.0949,89.9998,104.5639,90.0001,0.1416,1.9734
1582,227,40.0,0.0,0.0625,0.9375,11.1401,6.4028,16.0301,101.2298,99.6708,30.3736,0.22,0.5536
1583,33,80.0,0.2812,0.0625,0.6562,10.8409,9.239,9.8654,90.0017,89.9986,90.0004,0.2914,1.1863
1584,206,80.0,0.0,0.4375,0.5625,9.9024,9.9024,9.9023,90.0027,90.0023,89.9964,0.1266,1.1565
1585,167,30.0,0.5833,0.3333,0.0833,4.9585,4.9582,13.428,89.9912,90.0099,120.0012,0.1141,3.5007
1586,227,40.0,0.5625,0.1875,0.25,5.9788,5.9774,14.6079,90.0684,88.4691,120.0394,0.3733,1.4386
1587,33,80.0,0.75,0.2188,0.0312,9.9285,8.5277,9.1563,90.0039,90.0023,90.0014,0.0828,3.5728
1588,227,40.0,0.625,0.0,0.375,6.0205,6.0205,14.6621,90.0029,89.9917,119.9982,0.3907,1.0602
1589,33,80.0,0.0,0.6875,0.3125,10.5911,9.0627,9.6812,89.9977,90.0001,90.0006,0.0914,1.5002
1590,194,80.0,0.5312,0.25,0.2188,6.3748,6.3745,23.9803,90.015,90.0067,119.9974,0.2803,2.0519
1591,33,80.0,0.1875,0.125,0.6875,10.9194,9.3026,9.9277,90.0009,89.9982,90.0003,0.1949,1.2214
1592,194,80.0,0.0,0.4062,0.5938,6.8226,6.8221,24.8628,90.0012,89.9937,119.9871,0.1164,1.0534
1593,167,30.0,0.1667,0.8333,0.0,5.0185,5.018,13.5425,89.9979,90.0034,120.0001,0.0741,2.8168
1594,227,40.0,0.75,0.25,0.0,9.8735,5.6914,13.9587,92.5185,92.2888,30.1492,0.1332,3.2663
1595,12,80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.217,89.9998,104.9005,90.0001,0.1445,1.904
1596,33,40.0,0.4375,0.0,0.5625,5.3319,9.098,9.7263,90.0029,89.9996,90.0005,0.2637,1.7347
1597,194,80.0,0.0,0.6562,0.3438,6.6384,6.6382,24.541,89.9955,90.0015,119.9897,0.0559,1.5048
1598,227,40.0,0.375,0.3125,0.3125,6.0606,6.0597,14.2905,90.0164,90.0035,120.0024,0.3614,0.6571
1599,167,30.0,0.5833,0.0,0.4167,5.1313,5.131,13.8018,89.9916,90.0086,120.0016,0.1895,2.6632
1600,167,60.0,0.0,0.3333,0.6667,10.8108,5.4049,14.3731,89.9992,89.9993,120.0008,0.1436,1.1529
1601,33,40.0,0.0,0.4375,0.5625,5.4342,9.2724,9.8933,89.9986,89.9985,90.0001,0.1663,1.1371
1602,167,30.0,0.5,0.1667,0.3333,5.1087,5.1084,13.7499,89.9929,90.0076,120.0013,0.2275,2.5166
1603,167,30.0,0.3333,0.0,0.6667,5.3228,5.3224,14.2068,89.9948,90.0043,120.0014,0.2162,1.6984
1604,227,40.0,0.5,0.5,0.0,5.8193,5.8195,14.2478,90.015,89.9831,120.0036,0.2241,2.0398
1605,33,80.0,0.0625,0.0625,0.875,11.1858,9.5098,10.1346,90.0002,89.9965,90.0002,0.2299,0.7962
1606,206,80.0,0.25,0.0,0.75,9.9639,9.9637,9.964,90.0006,90.001,89.9993,0.1748,1.3073
1607,206,80.0,0.2812,0.3438,0.375,9.6183,9.6181,9.6181,90.0027,90.0028,89.9969,0.2002,1.8512
1608,194,80.0,0.1875,0.375,0.4375,6.6456,6.6452,24.5204,90.0078,90.0018,119.9906,0.2927,0.9887
1609,227,40.0,0.9375,0.0625,0.0,9.7701,5.6466,13.7808,91.4195,91.4876,30.1754,0.1136,3.5717
1610,206,80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.1049,3.4606
1611,33,40.0,0.6875,0.0,0.3125,5.1348,8.7886,9.4187,90.0045,90.0013,90.0008,0.2334,2.5579
1612,227,40.0,0.625,0.0625,0.3125,10.2109,5.9138,14.5582,90.8826,91.0232,30.3092,0.3252,1.5105
1613,206,80.0,0.2188,0.0625,0.7188,9.9493,9.9491,9.9494,90.0009,90.0012,89.9989,0.1798,1.2706
1614,33,80.0,0.5938,0.375,0.0312,10.0015,8.59,9.2159,90.0024,90.0022,90.0016,0.1015,3.2051
1615,206,80.0,0.4375,0.5625,0.0,9.2204,9.22,9.2199,90.0047,90.0046,89.9954,0.1009,3.1894
1616,206,80.0,0.0,0.6875,0.3125,9.6807,9.6808,9.6804,90.0042,90.0036,89.9946,0.14,1.5483
1617,206,80.0,0.0,0.125,0.875,10.1795,10.1795,10.1797,90.001,90.0009,89.9985,0.0439,0.974
1618,12,20.0,0.25,0.75,0.0,12.3309,3.049,5.826,89.9998,103.7468,90.0001,0.0234,2.4217
1619,194,10.0,0.5,0.25,0.25,3.2038,3.2037,12.022,90.0147,90.007,119.9966,0.2744,2.355
1620,12,80.0,0.2812,0.3125,0.4062,24.5221,6.3164,6.236,89.9999,104.8685,90.0001,0.1196,1.7282
1621,206,80.0,0.1875,0.2188,0.5938,9.8515,9.8514,9.8515,90.0018,90.0019,89.9978,0.175,1.335
1622,227,40.0,0.5625,0.125,0.3125,10.2374,5.9295,14.5988,90.9038,91.0482,30.3148,0.3794,1.1479
1623,12,80.0,0.3438,0.1875,0.4688,24.4406,6.3336,6.2876,89.9999,105.048,90.0001,0.3077,1.1781
1624,206,80.0,0.0625,0.0625,0.875,10.1533,10.1533,10.1535,90.0008,90.0008,89.9989,0.0668,1.0074
1625,206,80.0,0.5625,0.2812,0.1562,9.3065,9.3061,9.3062,90.003,90.0035,89.9974,0.2042,2.8305
1626,33,80.0,0.4688,0.1875,0.3438,10.4066,8.902,9.5287,90.0025,90.0008,90.0007,0.2315,1.8864
1627,33,80.0,0.3125,0.0625,0.625,10.7916,9.2003,9.827,90.0019,89.9989,90.0004,0.2661,1.3346
1628,167,30.0,0.0833,0.3333,0.5833,5.3415,5.341,14.2381,89.9985,90.0006,120.0008,0.1472,1.4626
1629,33,80.0,0.4062,0.3125,0.2812,10.3665,8.8745,9.4996,90.0016,90.001,90.0008,0.2067,2.0873
1630,194,80.0,0.25,0.3125,0.4375,6.6253,6.625,24.4733,90.0104,90.0033,119.9913,0.4535,0.678
1631,33,80.0,0.7188,0.0938,0.1875,10.1164,8.6712,9.3008,90.0043,90.0018,90.001,0.2065,2.8048
1632,206,80.0,0.0,0.5625,0.4375,9.7916,9.7916,9.7914,90.0034,90.003,89.9955,0.1288,1.3817
1633,33,40.0,0.0,0.6875,0.3125,5.2955,9.0627,9.6812,89.9977,90.0001,90.0006,0.1336,1.426
1634,33,80.0,0.1875,0.125,0.6875,10.9194,9.3026,9.9277,90.0009,89.9982,90.0003,0.2327,0.9877
1635,206,80.0,0.3438,0.0,0.6562,9.8415,9.8412,9.8416,90.0008,90.0013,89.9993,0.2103,1.5873
